2016-12-09 02:39:04,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-110 1481251144790
2016-12-09 02:39:05,138 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-110 1481251145138
2016-12-09 02:39:05,239 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	250
2016-12-09 02:39:05,438 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	353
2016-12-09 02:39:05,639 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	356
2016-12-09 02:39:05,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-111 1481251145791
2016-12-09 02:39:06,040 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-111 1481251146040
2016-12-09 02:39:06,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-112 1481251146790
2016-12-09 02:39:07,041 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-112 1481251147041
2016-12-09 02:39:07,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-113 1481251147791
2016-12-09 02:39:08,337 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	748
2016-12-09 02:39:08,338 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	649
2016-12-09 02:39:08,340 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-113 1481251148340
2016-12-09 02:39:08,486 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	601
2016-12-09 02:39:08,580 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	492
2016-12-09 02:39:08,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-114 1481251148791
2016-12-09 02:39:08,982 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	295
2016-12-09 02:39:09,172 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-114 1481251149172
2016-12-09 02:39:09,272 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	283
2016-12-09 02:39:09,472 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	284
2016-12-09 02:39:09,772 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	381
2016-12-09 02:39:09,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-115 1481251149790
2016-12-09 02:39:09,984 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-115 1481251149984
2016-12-09 02:39:10,373 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	490
2016-12-09 02:39:10,785 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	297
2016-12-09 02:39:10,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-116 1481251150791
2016-12-09 02:39:11,074 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-116 1481251151074
2016-12-09 02:39:11,787 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	202
2016-12-09 02:39:11,792 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-117 1481251151792
2016-12-09 02:39:12,176 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-117 1481251152176
2016-12-09 02:39:12,188 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	303
2016-12-09 02:39:12,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-118 1481251152791
2016-12-09 02:39:13,367 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1282
2016-12-09 02:39:13,367 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1285
2016-12-09 02:39:13,368 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1178
2016-12-09 02:39:13,368 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1085
2016-12-09 02:39:13,373 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	982
2016-12-09 02:39:13,374 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	884
2016-12-09 02:39:13,383 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	792
2016-12-09 02:39:13,397 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	712
2016-12-09 02:39:13,397 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-118 1481251153397
2016-12-09 02:39:13,400 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	207
2016-12-09 02:39:13,590 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	306
2016-12-09 02:39:13,789 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-119 1481251153789
2016-12-09 02:39:14,304 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-119 1481251154304
2016-12-09 02:39:14,313 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	428
2016-12-09 02:39:14,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-120 1481251154791
2016-12-09 02:39:15,106 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-120 1481251155106
2016-12-09 02:39:15,306 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	319
2016-12-09 02:39:15,796 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-121 1481251155796
2016-12-09 02:39:15,907 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	319
2016-12-09 02:39:16,107 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	316
2016-12-09 02:39:16,207 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-121 1481251156207
2016-12-09 02:39:16,708 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	322
2016-12-09 02:39:16,789 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-122 1481251156789
2016-12-09 02:39:17,108 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-122 1481251157108
2016-12-09 02:39:17,799 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-123 1481251157799
2016-12-09 02:39:18,352 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	763
2016-12-09 02:39:18,381 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-123 1481251158381
2016-12-09 02:39:18,410 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	426
2016-12-09 02:39:18,417 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	419
2016-12-09 02:39:18,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-124 1481251158790
2016-12-09 02:39:19,019 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	336
2016-12-09 02:39:19,111 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-124 1481251159111
2016-12-09 02:39:19,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-125 1481251159791
2016-12-09 02:39:19,913 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	330
2016-12-09 02:39:20,213 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	423
2016-12-09 02:39:20,213 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-125 1481251160213
2016-12-09 02:39:20,413 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	424
2016-12-09 02:39:20,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-126 1481251160791
2016-12-09 02:39:20,816 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	327
2016-12-09 02:39:21,213 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	426
2016-12-09 02:39:21,213 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	422
2016-12-09 02:39:21,213 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-126 1481251161213
2016-12-09 02:39:21,789 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-127 1481251161789
2016-12-09 02:39:22,017 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	332
2016-12-09 02:39:22,195 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	408
2016-12-09 02:39:22,195 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-127 1481251162195
2016-12-09 02:39:22,795 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-128 1481251162795
2016-12-09 02:39:23,416 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1329
2016-12-09 02:39:23,433 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-128 1481251163433
2016-12-09 02:39:23,519 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	431
2016-12-09 02:39:23,617 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	434
2016-12-09 02:39:23,619 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	334
2016-12-09 02:39:23,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-129 1481251163791
2016-12-09 02:39:23,820 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	336
2016-12-09 02:39:23,820 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	334
2016-12-09 02:39:24,020 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	332
2016-12-09 02:39:24,117 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-129 1481251164117
2016-12-09 02:39:24,220 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	332
2016-12-09 02:39:24,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-130 1481251164791
2016-12-09 02:39:24,821 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	337
2016-12-09 02:39:24,821 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	333
2016-12-09 02:39:25,118 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-130 1481251165118
2016-12-09 02:39:25,119 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	329
2016-12-09 02:39:25,319 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	328
2016-12-09 02:39:25,623 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	334
2016-12-09 02:39:25,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-131 1481251165791
2016-12-09 02:39:25,919 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	430
2016-12-09 02:39:26,120 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-131 1481251166120
2016-12-09 02:39:26,423 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	336
2016-12-09 02:39:26,624 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	338
2016-12-09 02:39:26,720 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	330
2016-12-09 02:39:26,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-132 1481251166790
2016-12-09 02:39:27,122 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-132 1481251167122
2016-12-09 02:39:27,796 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-133 1481251167796
2016-12-09 02:39:28,515 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1126
2016-12-09 02:39:28,516 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1031
2016-12-09 02:39:28,522 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-133 1481251168522
2016-12-09 02:39:28,522 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	729
2016-12-09 02:39:28,522 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	728
2016-12-09 02:39:28,792 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-134 1481251168792
2016-12-09 02:39:29,127 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-134 1481251169127
2016-12-09 02:39:29,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-135 1481251169791
2016-12-09 02:39:29,921 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	434
2016-12-09 02:39:30,016 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-135 1481251170016
2016-12-09 02:39:30,415 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	332
2016-12-09 02:39:30,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-136 1481251170790
2016-12-09 02:39:31,017 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-136 1481251171017
2016-12-09 02:39:31,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-137 1481251171790
2016-12-09 02:39:32,018 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-137 1481251172018
2016-12-09 02:39:32,206 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	324
2016-12-09 02:39:32,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-138 1481251172790
2016-12-09 02:39:33,672 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1489
2016-12-09 02:39:33,712 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-138 1481251173712
2016-12-09 02:39:33,727 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	642
2016-12-09 02:39:33,792 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-139 1481251173792
2016-12-09 02:39:34,099 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-139 1481251174099
2016-12-09 02:39:34,299 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	414
2016-12-09 02:39:34,400 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	418
2016-12-09 02:39:34,407 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	321
2016-12-09 02:39:34,500 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	312
2016-12-09 02:39:34,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-140 1481251174790
2016-12-09 02:39:34,807 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	317
2016-12-09 02:39:35,201 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-140 1481251175201
2016-12-09 02:39:35,501 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	417
2016-12-09 02:39:35,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-141 1481251175791
2016-12-09 02:39:35,808 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	326
2016-12-09 02:39:35,809 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	320
2016-12-09 02:39:36,102 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-141 1481251176102
2016-12-09 02:39:36,302 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	318
2016-12-09 02:39:36,302 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	313
2016-12-09 02:39:36,792 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-142 1481251176792
2016-12-09 02:39:37,004 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	421
2016-12-09 02:39:37,004 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	415
2016-12-09 02:39:37,104 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-142 1481251177104
2016-12-09 02:39:37,202 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	216
2016-12-09 02:39:37,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-143 1481251177791
2016-12-09 02:39:38,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-144 1481251178791
2016-12-09 02:39:39,096 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1612
2016-12-09 02:39:39,107 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-143 1481251179107
2016-12-09 02:39:39,107 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1318
2016-12-09 02:39:39,115 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1024
2016-12-09 02:39:39,137 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	652
2016-12-09 02:39:39,260 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	477
2016-12-09 02:39:39,260 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	475
2016-12-09 02:39:39,261 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	473
2016-12-09 02:39:39,261 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	479
2016-12-09 02:39:39,271 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-144 1481251179271
2016-12-09 02:39:39,271 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	381
2016-12-09 02:39:39,344 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	341
2016-12-09 02:39:39,344 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	262
2016-12-09 02:39:39,793 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-145 1481251179793
2016-12-09 02:39:39,942 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	356
2016-12-09 02:39:40,142 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-145 1481251180142
2016-12-09 02:39:40,142 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	351
2016-12-09 02:39:40,650 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	264
2016-12-09 02:39:40,745 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	258
2016-12-09 02:39:40,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-146 1481251180790
2016-12-09 02:39:41,044 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	358
2016-12-09 02:39:41,044 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	261
2016-12-09 02:39:41,144 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-146 1481251181144
2016-12-09 02:39:41,748 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	260
2016-12-09 02:39:41,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-147 1481251181790
2016-12-09 02:39:41,845 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	263
2016-12-09 02:39:42,045 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-147 1481251182045
2016-12-09 02:39:42,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-148 1481251182790
2016-12-09 02:39:43,677 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1592
2016-12-09 02:39:43,678 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1390
2016-12-09 02:39:43,678 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1393
2016-12-09 02:39:43,678 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1393
2016-12-09 02:39:43,688 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-148 1481251183688
2016-12-09 02:39:43,689 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	903
2016-12-09 02:39:43,689 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	906
2016-12-09 02:39:43,722 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	432
2016-12-09 02:39:43,745 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	158
2016-12-09 02:39:43,792 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-149 1481251183792
2016-12-09 02:39:44,138 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	348
2016-12-09 02:39:44,138 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-149 1481251184138
2016-12-09 02:39:44,793 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-150 1481251184793
2016-12-09 02:39:45,039 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-150 1481251185039
2016-12-09 02:39:45,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-151 1481251185790
2016-12-09 02:39:46,040 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	352
2016-12-09 02:39:46,041 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-151 1481251186041
2016-12-09 02:39:46,241 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	252
2016-12-09 02:39:46,791 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-152 1481251186791
2016-12-09 02:39:46,842 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	254
2016-12-09 02:39:47,042 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-152 1481251187042
2016-12-09 02:39:47,149 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	260
2016-12-09 02:39:47,790 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-153 1481251187790
2016-12-09 02:39:48,749 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1158
2016-12-09 02:39:48,751 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-153 1481251188751
2016-12-09 02:39:48,791 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	305
2016-12-09 02:39:48,796 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-154 1481251188796
2016-12-09 02:39:48,892 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-154 1481251188892
2016-12-09 02:39:49,693 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	201
2016-12-09 02:39:49,794 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-155 1481251189794
2016-12-09 02:39:49,991 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-155 1481251189991
2016-12-09 02:39:50,693 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	203
2016-12-09 02:39:50,793 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	207
2016-12-09 02:39:50,797 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-156 1481251190797
2016-12-09 02:39:50,900 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	215
2016-12-09 02:39:50,992 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-156 1481251190992
2016-12-09 02:39:51,092 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	302
2016-12-09 02:39:51,495 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	208
2016-12-09 02:39:51,795 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-157 1481251191795
2016-12-09 02:39:51,994 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-157 1481251191994
2016-12-09 02:39:52,095 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	208
2016-12-09 02:39:52,798 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-158 1481251192798
2016-12-09 02:39:53,776 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1687
2016-12-09 02:39:53,777 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1694
2016-12-09 02:39:53,797 INFO  sg.adsc.jkadbear.flink.TweetSource                            - #*FROMSOURCE	-159 1481251193797
2016-12-09 02:39:53,805 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*LATENCY	1218
2016-12-09 02:39:53,830 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-158 1481251193830
2016-12-09 02:39:54,000 INFO  sg.adsc.jkadbear.flink.WindowTwitterWordCount                 - #*FROMFINAL	-159 1481251194000
